filename	mark	label	offset1	offset2	span	code
es-S0210-48062006000900014-1	T12	ENFERMEDAD	1904	1927	perforació en mesosigma	712512004
es-S0210-48062006000900014-1	T13	ENFERMEDAD	1993	2032	lesió a nivell de vena ilíaca primitiva	441739009
es-S0210-48062006000900014-1	T14	ENFERMEDAD	2216	2234	perforació vesical	262909002
es-S0210-48062006000900014-1	T15	ENFERMEDAD	2675	2693	perforació vesical	262909002
es-S0210-48062006000900014-1	T16	ENFERMEDAD	4001	4014	quadre sèptic	238150007
es-S0210-48062006000900014-1	T17	ENFERMEDAD	3427	3437	hipotensió	45007003
es-S0210-48062006000900014-1	T18	ENFERMEDAD	4545	4559	ferida vesical	77165001
S0004-06142005001000011-3	T1	ENFERMEDAD	168	184	cirrosi hepàtica	19943007
S0004-06142005001000011-3	T2	ENFERMEDAD	237	273	HDA secundària a varices esofàgiques	17709002
S0004-06142005001000011-3	T3	ENFERMEDAD	302	320	hipertensió portal	34742003
S0004-06142005001000011-3	T4	ENFERMEDAD	323	330	ascites	389026000
S0004-06142005001000011-3	T5	ENFERMEDAD	374	389	hepatocarcinoma	109841003
S0004-06142005001000011-3	T6	ENFERMEDAD	724	734	paraplegia	60389000
S0004-06142005001000011-3	T7	ENFERMEDAD	806	817	paraparesia	1845001
S0004-06142005001000011-3	T8	ENFERMEDAD	822	851	amioatrofia per desús de EEII	15704361000119102
S0004-06142005001000011-3	T9	ENFERMEDAD	853	906	hipoestesia subjectiva major en EID amb nivell D8-D10	397974008+32696007
S0004-06142005001000011-3	T10	ENFERMEDAD	1226	1273	lesions hiperintensa cassetons supratentoriales	1156035006
S0004-06142005001000011-3	T11	ENFERMEDAD	1625	1655	paraparesia espàstica tropical	714279000
S0004-06142005001000011-3	T12	ENFERMEDAD	1625	1636	paraparesia	1845001
es-S0378-48352006000900006-1	T1	ENFERMEDAD	17	24	fumador	77176002
es-S0378-48352006000900006-1	T2	ENFERMEDAD	1061	1083	invaginació intestinal	49723003
es-S0378-48352006000900006-1	T3	ENFERMEDAD	1504	1546	carcinoma anaplásico, amb fenotip rabdoide	58248003
es-S0378-48352006000900006-1	T4	ENFERMEDAD	1298	1331	intususpección d'una ansa yeyunal	721651002
es-S0378-48352006000900006-1	T5	ENFERMEDAD	2250	2273	tumoració endobronquial	126705004
es-S0378-48352006000900006-1	T6	ENFERMEDAD	2374	2397	carcinoma indiferenciat	722688002
es-S0378-48352006000900006-1	T7	ENFERMEDAD	2163	2188	engruiximent de la carina	233776003
es-S0378-48352006000900006-1	T8	ENFERMEDAD	2827	2870	metàstasis cerebrals frontoparietals dretes	94248000
es-S1130-01082008000500016-2	T1	ENFERMEDAD	17	30	fumador actiu	77176002
es-S1130-01082008000500016-2	T2	ENFERMEDAD	76	93	malaltia ulcerosa	429040005
es-S1130-01082008000500016-2	T3	ENFERMEDAD	96	123	hepatopatía crònica per VHC	128302006
es-S1130-01082008000500016-2	T4	ENFERMEDAD	169	212	hemorràgia digestiva en forma de cabelleres	414663001
es-S1130-01082008000500016-2	T5	ENFERMEDAD	504	517	hepatomegàlia	80515008
es-S1130-01082008000500016-2	T6	ENFERMEDAD	628	639	anemización	271737000
es-S1130-01082008000500016-2	T7	ENFERMEDAD	818	821	CHC	109841003
es-S1130-01082008000500016-2	T8	ENFERMEDAD	1231	1234	CHC	109841003
es-S1130-01082008000500016-2	T9	ENFERMEDAD	1218	1234	metàstasi de CHC	315000005
es-S1130-01082008000500016-2	T10	ENFERMEDAD	1279	1292	tumor primari	372087000
es-S1130-01082008000500016-2	T11	ENFERMEDAD	1470	1504	fractura patològica subtrocantérea	409667007
es-S1130-01082008000500016-2	T12	ENFERMEDAD	1166	1187	lesió en coll femoral	94300004
es-S1130-05582008000400008-3	T1	ENFERMEDAD	30	43	trauma facial	125593007
es-S1130-05582008000400008-3	T2	ENFERMEDAD	110	140	fractura de l'angle desplaçada	721326008
es-S1130-05582008000400008-3	T3	ENFERMEDAD	86	91	lesió	417163006
es-S1130-05582008000400008-3	T4	ENFERMEDAD	110	118	fractura	72704001
es-S1130-05582008000400008-3	T5	ENFERMEDAD	177	182	lesió	417163006
es-S1130-05582008000400008-3	T6	ENFERMEDAD	261	269	fractura	72704001
es-S1130-05582008000400008-3	T7	ENFERMEDAD	394	421	quist radicular inflamatori	89988002
es-S1699-65852010000300002-1	T1	ENFERMEDAD	144	180	pèrdua de l'incisiu central superior	37320007
es-S1699-65852010000300002-1	T2	ENFERMEDAD	237	261	quist radicular residual	89988002
es-S1699-65852010000300002-1	T3	ENFERMEDAD	237	252	quist radicular	89988002
es-S1699-65852010000300002-1	T4	ENFERMEDAD	465	477	defecte ossi	76069003
es-S1699-65852010000300002-1	T5	ENFERMEDAD	237	242	quist	441457006
es-S1699-65852010000300002-1	T6	ENFERMEDAD	436	441	quist	441457006
es-S1699-65852010000300002-1	T7	ENFERMEDAD	1339	1354	quist radicular	89988002
es-S1699-65852010000300002-1	T8	ENFERMEDAD	1555	1567	defecte ossi	76069003
es-S1699-65852010000300002-1	T9	ENFERMEDAD	1339	1344	quist	441457006
es-S1137-66272010000300010-1	T1	ENFERMEDAD	54	74	hipertensió arterial	38341003
es-S1137-66272010000300010-1	T2	ENFERMEDAD	80	143	carcinoma d'endometri mixt, endometrioide i de cèl·lules clares	254878006
es-S1137-66272010000300010-1	T3	ENFERMEDAD	224	236	metrorràgies	38280009
es-S1137-66272010000300010-1	T4	ENFERMEDAD	1149	1172	síndrome hipercalcémico	66931009
es-S1137-66272010000300010-1	T5	ENFERMEDAD	1617	1634	neoplàsia uterina	126908007
es-S1137-66272010000300010-1	T6	ENFERMEDAD	1745	1776	massa en fons de sac de Douglas	187814001
es-S1137-66272010000300010-1	T7	ENFERMEDAD	1894	1925	massa en fons de sac de Douglas	187814001
es-S1137-66272010000300010-1	T8	ENFERMEDAD	1797	1826	implants tumorals peritoneals	94627008
es-S1137-66272010000300010-1	T9	ENFERMEDAD	1829	1849	metàstasis pulmonars	94391008
es-S1137-66272010000300010-1	T10	ENFERMEDAD	1944	1983	recidiva de la seva malaltia neoplàsica	25173007
S0004-06142006000600015-1	T1	ENFERMEDAD	38	51	hàbits tòxics	228272008
S0004-06142006000600015-1	T2	ENFERMEDAD	219	246	traumatisme perineal tancat	417746004
S0004-06142006000600015-1	T3	ENFERMEDAD	790	811	fístula arteriovenosa	439470001
S0004-06142006000600015-1	T4	ENFERMEDAD	813	816	FAV	439470001
S0004-06142006000600015-1	T5	ENFERMEDAD	973	976	FAV	439470001
S0004-06142006000600015-1	T6	ENFERMEDAD	869	889	Priapismo d'alt flux	441545004
es-S1139-76322011000300008-1	T1	ENFERMEDAD	1328	1351	hipertròfia ventricular	266249003
es-S1139-76322011000300008-1	T2	ENFERMEDAD	1450	1468	pericarditis aguda	15555002
es-S1130-01082005000500013-1	T1	ENFERMEDAD	45	97	melanoma cutani maligne nodular en espatlla esquerra	254731001
es-S1130-01082005000500013-1	T2	ENFERMEDAD	45	60	melanoma cutani	93655004
es-S1130-01082005000500013-1	T3	ENFERMEDAD	307	325	oclusió intestinal	81060008
es-S1130-01082005000500013-1	T4	ENFERMEDAD	342	368	invaginació d'intestí prim	721651002
es-S1130-01082005000500013-1	T5	ENFERMEDAD	436	466	ili per tumoració intraluminal	126835002
es-S1130-01082005000500013-1	T6	ENFERMEDAD	509	532	tumoracions polipoideas	441456002
es-S1130-01082005000500013-1	T7	ENFERMEDAD	1528	1572	metàstasi en intestí prim de melanoma cutani	443493003+94580002
es-S1130-01082005000500013-1	T8	ENFERMEDAD	1557	1572	melanoma cutani	93655004
es-S1130-01082005000500013-1	T9	ENFERMEDAD	1692	1725	lesions més en la unió jejú-ileal	119522002
es-S1130-01082005000500013-1	T10	ENFERMEDAD	2019	2025	tumors	189542002
es-S1134-80462005000300007-1	T1	ENFERMEDAD	165	227	síndrome de Klippel-Trenaunay, amb afecció del membre inferior	721105004
es-S1134-80462005000300007-1	T2	ENFERMEDAD	327	384	angioma pla a nivell de la cara anteroexterna de la cuixa	416377005
es-S1134-80462005000300007-1	T3	ENFERMEDAD	386	459	varicositats venoses cridaneres, tant a nivell de la cuixa com de la cama	72866009
es-S1134-80462005000300007-1	T4	ENFERMEDAD	469	494	trastorns tròfics cutanis	95324001
es-S1134-80462005000300007-1	T5	ENFERMEDAD	689	722	trastorns cutanis de la seva cama	128137003
es-S1134-80462005000300007-1	T6	ENFERMEDAD	892	915	malformacions vasculars	27550009
es-S1134-80462005000300007-1	T7	ENFERMEDAD	1027	1066	afecció cutània pel éstasis circulatori	35498005
es-S1134-80462005000300007-1	T8	ENFERMEDAD	765	772	lesions	157670007
es-S1134-80462005000300007-1	T9	ENFERMEDAD	1263	1278	sofriment fetal	130955003
es-S1134-80462005000300007-1	T10	ENFERMEDAD	2321	2344	fenòmens tromboembòlics	371039008
es-S0376-78922008000400007-1	T1	ENFERMEDAD	55	68	càncer mamari	254837009
es-S0376-78922008000400007-1	T2	ENFERMEDAD	112	132	fibroadenoma en mama	254845004
es-S0376-78922008000400007-1	T3	ENFERMEDAD	55	61	càncer	363346000
es-S0376-78922008000400007-1	T4	ENFERMEDAD	302	308	càncer	363346000
es-S0376-78922008000400007-1	T5	ENFERMEDAD	866	907	dehiscència de ferida en totes dues mames	410723003+76752008
es-S0376-78922008000400007-1	T6	ENFERMEDAD	1082	1089	ferides	416462003
es-S0376-78922008000400007-1	T7	ENFERMEDAD	1530	1537	ferides	416462003
es-S0376-78922008000400007-1	T8	ENFERMEDAD	3164	3184	contractura capsular	271989003
es-S0376-78922008000400007-1	T9	ENFERMEDAD	3127	3144	ruptura protètica	271543000
es-S0376-78922008000400007-1	T10	ENFERMEDAD	3221	3241	contractura capsular	271989003
es-S1699-695X2014000200007-1	T1	ENFERMEDAD	690	712	infecció per H. pylori	721730009
es-S1699-695X2014000200007-1	T2	ENFERMEDAD	1025	1052	síndrome ansiosa-depressiva	197480006+35489007
es-S1699-695X2014000200007-1	T3	ENFERMEDAD	1112	1146	al·lèrgies a aliments ni a fàrmacs	414285001+416098002
es-S1699-695X2014000200007-1	T4	ENFERMEDAD	1436	1447	adenopaties	30746006
es-S1699-695X2014000200007-1	T5	ENFERMEDAD	1511	1517	anèmia	271737000
es-S1699-695X2014000200007-1	T6	ENFERMEDAD	1737	1758	obstrucció intestinal	81060008
es-S1699-695X2014000200007-1	T7	ENFERMEDAD	2273	2292	compressió vascular	449896008
es-S1699-695X2014000200007-1	T8	ENFERMEDAD	2388	2435	pinça vascular que produïa compressió del duodè	95532008
es-S1699-695X2014000200007-1	T9	ENFERMEDAD	2460	2477	pinça mesentèrica	235806008
es-S1137-66272011000300023-1	T1	ENFERMEDAD	322	355	reacció urticariforme pruriginosa	126485001
es-S1137-66272011000300023-1	T2	ENFERMEDAD	521	530	urticària	126485001
es-S1137-66272011000300023-1	T3	ENFERMEDAD	98	123	al·lèrgies medicamentoses	416098002
es-S1137-66272011000300023-1	T4	ENFERMEDAD	732	788	lesions polimorfes de distribució dispersa generalitzada	725119006
es-S1137-66272011000300023-1	T5	ENFERMEDAD	794	854	lesions costroses hemorràgiques i altres vesículo-pustuloses	271765003+79893008+48055004
es-S1137-66272011000300023-1	T6	ENFERMEDAD	945	1001	regió centre-abdominal presenta lesió costrosa necròtica	271765003
es-S1137-66272011000300023-1	T7	ENFERMEDAD	1092	1102	varicel·la	38907003
es-S1137-66272011000300023-1	T8	ENFERMEDAD	615	622	lesions	157670007
es-S1137-66272011000300023-1	T9	ENFERMEDAD	732	739	lesions	157670007
es-S1137-66272011000300023-1	T10	ENFERMEDAD	794	801	lesions	157670007
es-S1137-66272011000300023-1	T11	ENFERMEDAD	1289	1296	lesions	157670007
es-S1137-66272011000300023-1	T12	ENFERMEDAD	2301	2323	retenció aguda d'orina	236648008
es-S1137-66272011000300023-1	T13	ENFERMEDAD	3025	3047	per a-paresia flàccida	1845001
es-S1137-66272011000300023-1	T14	ENFERMEDAD	3452	3480	lesions focals intracranials	95638000
es-S1137-66272011000300023-1	T15	ENFERMEDAD	3452	3459	lesions	157670007
es-S1137-66272011000300023-1	T16	ENFERMEDAD	3802	3847	mielitis transversa incompleta postinfecciosa	16631009
es-S1137-66272011000300023-1	T17	ENFERMEDAD	4129	4150	mielopatía infecciosa	48522003
es-S1137-66272011000300023-1	T18	ENFERMEDAD	4238	4285	mielitis infecciosa en cordó medul·lar cervical	721244002
es-S1137-66272011000300023-1	T19	ENFERMEDAD	4155	4160	lesió	157670007
es-S1137-66272011000300023-1	T20	ENFERMEDAD	4060	4093	dilatació del conducte ependimari	299733008
es-S1137-66272011000300023-1	T21	ENFERMEDAD	4771	4822	mielitis aguda per infecció virus Varicel·la zòster	230198004
es-S1137-66272011000300023-1	T22	ENFERMEDAD	4445	4455	Varicel·la	38907003
es-S1137-66272011000300023-1	T23	ENFERMEDAD	4580	4590	Varicel·la	38907003
es-S1137-66272011000300023-1	T24	ENFERMEDAD	4805	4815	Varicel·la	38907003
es-S1137-66272011000300023-1	T25	ENFERMEDAD	4350	4357	sífilis	76272004
es-S1137-66272011000300023-1	T26	ENFERMEDAD	4660	4677	Immunodeficiència	234532001
es-S1137-66272011000300023-1	T27	ENFERMEDAD	4874	4896	mielitis aguda per VVZ	721248004
es-S1137-66272011000300023-1	T28	ENFERMEDAD	5181	5203	retenció aguda d'orina	236648008
es-S1888-75462014000200009-1	T1	ENFERMEDAD	445	457	preexcitació	16797001
es-S1888-75462014000200009-1	T2	ENFERMEDAD	697	705	arrítmia	698247007
es-S1888-75462014000200009-1	T3	ENFERMEDAD	808	830	via anteroseptal dreta	251103002
es-S1888-75462014000200009-1	T4	ENFERMEDAD	849	872	cardiopatia estructural	128599005
es-S1888-75462014000200009-1	T5	ENFERMEDAD	1092	1095	WPW	74390002
es-S1888-75462014000200009-1	T6	ENFERMEDAD	979	988	arrítmies	698247007
es-S1888-75462014000200009-1	T7	ENFERMEDAD	1068	1077	arrítmies	698247007
es-S1888-75462014000200009-1	T8	ENFERMEDAD	948	960	preexcitació	16797001
es-S1888-75462014000200009-1	T9	ENFERMEDAD	766	791	ritme sinusal preexcitado	16797001
es-S1888-75462014000200009-1	T10	ENFERMEDAD	948	970	preexcitació permanent	195060002
es-S1888-75462014000200009-1	T11	ENFERMEDAD	1273	1284	via anòmala	44808001
es-S1888-75462014000200009-1	T12	ENFERMEDAD	1479	1502	taquicàrdia ortodròmica	233898003
es-S1888-75462014000200009-1	T13	ENFERMEDAD	1549	1616	via accessòria auriculo-ventricular (AV) de conducció bidireccional	44808001
es-S1888-75462014000200009-1	T14	ENFERMEDAD	1650	1662	preexcitació	16797001
es-S1888-75462014000200009-1	T15	ENFERMEDAD	1706	1730	bloqueig de branca dreta	59118001
es-S1888-75462014000200009-1	T16	ENFERMEDAD	1732	1735	BRD	59118001
es-S1888-75462014000200009-1	T17	ENFERMEDAD	1824	1835	via anòmala	44808001
es-S1888-75462014000200009-1	T18	ENFERMEDAD	1967	1979	taquicàrdies	3424008
es-S1888-75462014000200009-1	T19	ENFERMEDAD	2074	2086	taquicàrdies	3424008
es-S1888-75462014000200009-1	T20	ENFERMEDAD	2049	2052	WPW	74390002
es-S0210-48062009000900015-3	T1	ENFERMEDAD	51	76	diabetis mellitus tipus 2	44054006
es-S0210-48062009000900015-3	T2	ENFERMEDAD	102	129	insuficiència renal crònica	90688005
es-S0210-48062009000900015-3	T3	ENFERMEDAD	353	384	lesions ampul·loses en el gland	249250005
es-S0210-48062009000900015-3	T4	ENFERMEDAD	424	431	úlceres	255321001
es-S0210-48062009000900015-3	T5	ENFERMEDAD	624	639	lesió necròtica	6574001
es-S0212-16112013000300056-1	T1	ENFERMEDAD	20	48	malaltia de Crohn ileocólica	38106008+50440006
es-S0212-16112013000300056-1	T2	ENFERMEDAD	981	991	xoc sèptic	76571007
es-S0212-16112013000300056-1	T3	ENFERMEDAD	1335	1361	endocarditis sobre catèter	56819008
es-S0212-16112013000300056-1	T4	ENFERMEDAD	1238	1266	vegetacions sobre el catèter	459055004+429268001
es-S0212-16112013000300056-1	T5	ENFERMEDAD	1613	1636	disfunció multiorgànica	57653000
es-S0212-16112013000300056-1	T6	ENFERMEDAD	1655	1668	quadre sèptic	238150007
es-S0212-16112013000300056-1	T7	ENFERMEDAD	1819	1843	hemorràgia subaracnoidal	21454007
es-S0212-16112013000300056-1	T8	ENFERMEDAD	1899	1916	infarts esplènics	22996003
es-S0212-16112013000300056-1	T9	ENFERMEDAD	1937	1961	èmbols sèptics múltiples	414086009
es-S0212-16112013000300056-1	T10	ENFERMEDAD	1782	1790	infecció	40733004
es-S0212-16112013000300056-1	T11	ENFERMEDAD	2456	2469	quadre sèptic	238150007
es-S0212-16112013000300056-1	T12	ENFERMEDAD	2105	2129	catèter amb la vegetació	86100009+440653007
es-S0212-16112013000300056-1	T13	ENFERMEDAD	2577	2646	pneumònia associada a ventilació mecànica per Acinetobacter baumannii	1010634002
es-S0212-16112013000300056-1	T14	ENFERMEDAD	2649	2682	polineuropatía del pacient crític	230594005
es-S1130-01082008000200015-1	T1	ENFERMEDAD	166	188	fístula biliar externa	53206008
es-S1130-01082008000200015-1	T2	ENFERMEDAD	673	695	fístula biliar externa	53206008
es-S1130-01082008000200015-1	T3	ENFERMEDAD	1074	1096	fístula biliar externa	53206008
es-S1130-01082008000200015-1	T4	ENFERMEDAD	349	355	biloma	235932003
es-S1130-01082008000200015-1	T5	ENFERMEDAD	166	180	fístula biliar	53206008
es-S1130-01082008000200015-1	T6	ENFERMEDAD	500	514	fístula biliar	53206008
es-S1130-01082008000200015-1	T7	ENFERMEDAD	673	687	fístula biliar	53206008
es-S1130-01082008000200015-1	T8	ENFERMEDAD	1074	1088	fístula biliar	53206008
es-S1130-01082008000200015-1	T9	ENFERMEDAD	1522	1536	fístula biliar	53206008
es-S1130-01082008000200015-1	T10	ENFERMEDAD	1569	1574	lesió	417163006
es-S1130-01082008000200015-1	T11	ENFERMEDAD	1805	1810	lesió	417163006
es-S1130-63432014000100012-1	T1	ENFERMEDAD	233	259	insuficiència respiratòria	409623005
es-S1130-63432014000100012-1	T2	ENFERMEDAD	366	387	pneumotòrax bilateral	36118008
es-S1130-63432014000100012-1	T3	ENFERMEDAD	392	407	neumomediastino	16838000
es-S1130-63432014000100012-1	T4	ENFERMEDAD	770	780	grip A i B	442438000+24662006
es-S1130-63432014000100012-1	T5	ENFERMEDAD	908	924	infecció per VIH	86406008
es-S1130-63432014000100012-1	T6	ENFERMEDAD	975	1007	pneumònia extrahospitalària greu	385093006
es-S1130-63432014000100012-1	T7	ENFERMEDAD	1850	1864	nefrotoxicidad	236514003
es-S1130-63432014000100012-1	T8	ENFERMEDAD	2688	2724	síndrome de distrès respiratori agut	67782005
es-S1130-63432014000100012-1	T9	ENFERMEDAD	1502	1516	histoplasmosis	12962009
es-S1130-63432014000100012-1	T10	ENFERMEDAD	1717	1740	pneumònia organitzativa	68409003
es-S1130-63432014000100012-1	T11	ENFERMEDAD	1743	1753	vasculitis	31996006
es-S1130-63432014000100012-1	T12	ENFERMEDAD	1808	1824	ANAR progressiva	425369003
es-S1130-63432014000100012-1	T13	ENFERMEDAD	1837	1847	xoc sèptic	76571007
es-S1130-63432014000100012-1	T14	ENFERMEDAD	2157	2189	síndrome renopulmonar autoimmune	236432001
es-S1130-63432014000100012-1	T15	ENFERMEDAD	2659	2724	pneumònia per Adenovirus amb síndrome de distrès respiratori agut	41207000+67782005
es-S1130-63432014000100012-1	T16	ENFERMEDAD	2782	2792	ANAR aguda	723189000
es-S1130-63432014000100012-1	T17	ENFERMEDAD	3736	3742	anèmia	271737000
es-S1130-63432014000100012-1	T18	ENFERMEDAD	3770	3790	sagnat intraalveolar	78144005
es-S1130-63432014000100012-1	T19	ENFERMEDAD	3819	3868	hematotoxicidad pel tractament previ de linezolid	62014003
es-S1130-63432014000100012-1	T20	ENFERMEDAD	4018	4042	insuficiència renal greu	723188008
es-S1130-63432014000100012-1	T21	ENFERMEDAD	4840	4854	nefrotoxicidad	236514003
es-S1130-63432014000100012-1	T22	ENFERMEDAD	5655	5669	infecció viral	34014006
es-S1130-63432014000100012-1	T23	ENFERMEDAD	5795	5883	insuficiència respiratòria refractària secundària a síndrome de distrès respiratori agut	67782005
es-S1130-63432014000100012-1	T24	ENFERMEDAD	5847	5883	síndrome de distrès respiratori agut	67782005
es-S1130-63432014000100012-1	T25	ENFERMEDAD	5795	5821	insuficiència respiratòria	409623005
es-S1130-63432014000100012-1	T26	ENFERMEDAD	6023	6056	fibrosi en el parènquima pulmonar	51615001
es-S1139-76322009000500006-1	T1	ENFERMEDAD	182	204	ginecomàstia bilateral	4754008
es-S1139-76322009000500006-1	T2	ENFERMEDAD	1167	1174	adenoma	443416007
es-S1139-76322009000500006-1	T3	ENFERMEDAD	936	952	craneofaringioma	189179009
es-S1139-76322009000500006-1	T4	ENFERMEDAD	1167	1186	adenoma hipofisario	128664001
es-S1139-76322009000500006-1	T5	ENFERMEDAD	1377	1396	panhipopituitarismo	32390006
es-S1139-76322009000500006-1	T6	ENFERMEDAD	1521	1528	adenoma	443416007
es-S1139-76322009000500006-1	T7	ENFERMEDAD	1664	1683	hiperparatiroïdisme	66999008
es-S1139-76322009000500006-1	T8	ENFERMEDAD	1716	1744	neoplàsia endocrina múltiple	46724008
es-S1139-76322009000500006-1	T9	ENFERMEDAD	1746	1751	MEN 1	30664006
es-S1139-76322009000500006-1	T10	ENFERMEDAD	1696	1702	tumors	189542002
es-S1139-76322009000500006-1	T11	ENFERMEDAD	1310	1332	hemianopsia bitemporal	61917005
es-S0210-56912009000900008-1	T1	ENFERMEDAD	50	68	neoplàsia pulmonar	126713003
es-S0210-56912009000900008-1	T2	ENFERMEDAD	213	231	metàstasi cerebral	94248000
es-S0210-56912009000900008-1	T3	ENFERMEDAD	612	643	insuficiència respiratòria greu	409622000
es-S0210-56912009000900008-1	T4	ENFERMEDAD	1704	1735	insuficiència respiratòria greu	409622000
es-S0210-56912009000900008-1	T5	ENFERMEDAD	612	638	insuficiència respiratòria	409623005
es-S0210-56912009000900008-1	T6	ENFERMEDAD	775	801	insuficiència respiratòria	409623005
es-S0210-56912009000900008-1	T7	ENFERMEDAD	1704	1730	insuficiència respiratòria	409623005
es-S0210-56912009000900008-1	T8	ENFERMEDAD	1081	1097	fallada cardíaca	84114007
es-S0210-56912009000900008-1	T9	ENFERMEDAD	1171	1200	hipertensió pulmonar moderada	70995007
es-S0210-56912009000900008-1	T10	ENFERMEDAD	1834	1868	afectació parenquimàtica bilateral	19829001
es-S0210-56912009000900008-1	T11	ENFERMEDAD	2164	2184	pneumònies atípiques	233606009
es-S0210-56912009000900008-1	T12	ENFERMEDAD	50	98	neoplàsia pulmonar (carcinoma no cèl·lula petita	448993007
es-S0210-56912009000900008-1	T13	ENFERMEDAD	1239	1275	coagulació intravascular disseminada	67406007
es-S0210-56912009000900008-1	T14	ENFERMEDAD	1386	1403	fracàs renal agut	14669001
es-S0210-56912009000900008-1	T15	ENFERMEDAD	1962	1978	procés infecciós	40733004
es-S0210-56912009000900008-1	T16	ENFERMEDAD	2365	2373	infecció	40733004
es-S0210-56912009000900008-1	T17	ENFERMEDAD	2878	2882	grip	6142004
es-S0378-48352005000700007-2	T1	ENFERMEDAD	61	76	Carcinoma pulmó	448993007
es-S0378-48352005000700007-2	T2	ENFERMEDAD	508	528	estesioneuroblastoma	422886007
es-S0378-48352005000700007-2	T3	ENFERMEDAD	78	87	Sinusitis	36971009
es-S0378-48352005000700007-2	T4	ENFERMEDAD	702	723	lesió ocupant d'espai	56002005
es-S0378-48352005000700007-2	T5	ENFERMEDAD	577	593	massa polipoidea	441456002
es-S0378-48352005000700007-2	T6	ENFERMEDAD	1142	1162	estesioneuroblastoma	422886007
es-S0378-48352005000700007-2	T7	ENFERMEDAD	1209	1266	si maxil·lar dret un engruiximent polipoideo de la mucosa	29074008
es-S0378-48352005000700007-2	T8	ENFERMEDAD	1748	1800	toxicitat màxima cutània G1, mucosa G2 i orofaríngea	399119000
es-S0212-16112009000300015-1	T1	ENFERMEDAD	54	84	fibril·lació auricular crònica	426749004
es-S0212-16112009000300015-1	T2	ENFERMEDAD	103	130	isquèmia intestinal massiva	82196007
es-S0212-16112009000300015-1	T3	ENFERMEDAD	455	476	malaltia de Parkinson	49049000
es-S0212-16112009000300015-1	T4	ENFERMEDAD	644	669	pneumònia de la comunitat	385093006
es-S0212-16112009000300015-1	T5	ENFERMEDAD	742	773	infeccions associades a catèter	440653007
es-S0212-16112009000300015-1	T6	ENFERMEDAD	1009	1033	esteatosis hepàtica lleu	197321007
es-S0212-16112009000300015-1	T7	ENFERMEDAD	782	790	infecció	40733004
S0004-06142007000300013-1	T1	ENFERMEDAD	421	426	lesió	417163006
S0004-06142007000300013-1	T2	ENFERMEDAD	509	520	traumatisme	417746004
S0004-06142007000300013-1	T3	ENFERMEDAD	840	861	adenopatias inguinals	127199000
S0004-06142007000300013-1	T4	ENFERMEDAD	1095	1113	malalties venèries	187367009
S0004-06142007000300013-1	T5	ENFERMEDAD	1188	1206	abstinència sexual	47037006
es-S1130-14732011000300008-1	T1	ENFERMEDAD	68	138	meningioma transicional (grau I de l'OMS) parasagital frontal esquerre	302820008
es-S1130-14732011000300008-1	T2	ENFERMEDAD	191	223	infecció de la ferida quirúrgica	58126003
es-S1130-14732011000300008-1	T3	ENFERMEDAD	191	199	infecció	40733004
es-S1130-14732011000300008-1	T4	ENFERMEDAD	529	548	col·lecció subdural	15758002
es-S1130-14732011000300008-1	T5	ENFERMEDAD	718	747	col·lecció purulenta epidural	61974008
es-S1130-14732011000300008-1	T6	ENFERMEDAD	206	223	ferida quirúrgica	112633009
es-S1130-14732011000300008-1	T7	ENFERMEDAD	1124	1157	crisi tònic-clònica generalitzada	65155005
es-S1130-14732011000300008-1	T8	ENFERMEDAD	1412	1420	infecció	40733004
es-S1130-14732011000300008-1	T9	ENFERMEDAD	1537	1556	col·lecció subdural	15758002
es-S1130-14732011000300008-1	T10	ENFERMEDAD	1372	1389	ferida quirúrgica	112633009
es-S1130-14732011000300008-1	T11	ENFERMEDAD	1852	1868	empiema subdural	312682007
es-S1130-14732011000300008-1	T12	ENFERMEDAD	1939	1977	col·lecció subdural d'aspecte purulent	37660004
es-S1130-14732011000300008-1	T13	ENFERMEDAD	2172	2180	infecció	40733004
es-S1130-14732011000300008-1	T14	ENFERMEDAD	1939	1958	col·lecció subdural	15758002
es-S1130-14732011000300008-1	T15	ENFERMEDAD	2846	2862	empiema subdural	312682007
es-S1130-14732011000300008-1	T16	ENFERMEDAD	2835	2904	recidiva d'empiema subdural postquirúrgic per Propionibacterium acnes	39473003+312682007
es-S0004-06142009000200008-1	T1	ENFERMEDAD	244	266	hiperfunció suprarenal	237744009
es-S0004-06142009000200008-1	T2	ENFERMEDAD	597	606	metàstasi	128462008
es-S0004-06142009000200008-1	T3	ENFERMEDAD	1223	1243	adenopaties hiliares	87500009
es-S0004-06142009000200008-1	T4	ENFERMEDAD	911	932	infiltració del fetge	94381002
es-S0004-06142009000200008-1	T5	ENFERMEDAD	1158	1163	tumor	55342001
es-S0004-06142009000200008-1	T6	ENFERMEDAD	1432	1540	tumor infiltrava la càpsula i el greix perirenal de tot el pol superior del ronyó esquerre així com la melsa	363518003+94603006
es-S0004-06142009000200008-1	T7	ENFERMEDAD	1601	1636	carcinoma de la glàndula suprarenal	127021009
es-S0004-06142009000200008-1	T8	ENFERMEDAD	1432	1437	tumor	55342001
es-S0212-16112014000200032-3	T1	ENFERMEDAD	32	79	carcinoma epidermoide infiltrante de orofaringe	423464009
es-S0212-16112014000200032-3	T2	ENFERMEDAD	173	210	disfàgia secundària a la radioteràpia	40739000+20558004
