filename	mark	label	off0	off1	span	code	semantic_rel
es-S0210-56912008000100008-3	T5	ENFERMEDAD	117	137	lesión subepicárdica	56265001	NARROW
es-S1130-05582017000300150-2	T1	ENFERMEDAD	392	427	ameloblastoma plexiforme mandibular	285311001	NARROW
es-S1130-05582017000300150-2	T2	ENFERMEDAD	246	299	lesión que destruye parte de cuerpo y rama mandibular	128233005	NARROW
es-S1130-05582017000300150-2	T3	ENFERMEDAD	488	494	lesión	417163006	EXACT
es-S1130-01082010000300015-1	T1	ENFERMEDAD	45	85	diabetes mellitus no insulinodependiente	44054006	EXACT
es-S1130-01082010000300015-1	T2	ENFERMEDAD	87	108	hipertensión arterial	38341003	EXACT
es-S1130-01082010000300015-1	T3	ENFERMEDAD	110	120	dislipemia	370992007	EXACT
es-S1130-01082010000300015-1	T4	ENFERMEDAD	123	152	fibrilación auricular crónica	426749004	EXACT
es-S1130-01082010000300015-1	T5	ENFERMEDAD	865	885	uropatía obstructiva	7163005	EXACT
es-S1130-01082010000300015-1	T6	ENFERMEDAD	1060	1081	edema agudo de pulmón	40541001	EXACT
es-S1130-01082010000300015-1	T7	ENFERMEDAD	1314	1331	liposarcoma mixto	254829001	NARROW
es-S1130-01082010000300015-1	T8	ENFERMEDAD	889	911	afectación metastásica	14799000	EXACT
es-S0376-78922009000200008-1	T1	ENFERMEDAD	2054	2070	diastásis púbica	263012009	EXACT
es-S0376-78922009000200008-1	T2	ENFERMEDAD	66	84	extrofia de cloaca	20815007	EXACT
es-S0376-78922009000200008-1	T3	ENFERMEDAD	264	282	eventración púbica	47583008	NARROW
es-S0376-78922009000200008-1	T4	ENFERMEDAD	294	315	secuelas cicatrizales	275322007	EXACT
es-S0376-78922009000200008-1	T5	ENFERMEDAD	1699	1710	eventración	236037000	EXACT
es-S0376-78922009000200008-1	T6	ENFERMEDAD	210	246	ausencia de pared abdominal anterior	609624008	NARROW
es-S0376-78922009000200008-1	T7	ENFERMEDAD	321	353	reservorio urinario incontinente	253859003	NARROW
es-S0210-48062005000100016-1	T1	ENFERMEDAD	1265	1268	ITU	68566005	EXACT
es-S0210-48062005000100016-1	T2	ENFERMEDAD	35	44	diabético	73211009	EXACT
es-S0210-48062005000100016-1	T3	ENFERMEDAD	2120	2137	prostatitis aguda	79411002	EXACT
es-S0210-48062005000100016-1	T4	ENFERMEDAD	4088	4114	adenocarcinoma microacinar	443961001	NARROW
es-S0210-48062005000100016-1	T5	ENFERMEDAD	2160	2163	HBP	266569009	EXACT
es-S0210-48062005000100016-1	T6	ENFERMEDAD	103	117	litiasis renal	95570007	EXACT
es-S0210-48062005000100016-1	T7	ENFERMEDAD	120	152	cólicos nefríticos de repetición	7093002	NARROW
es-S0210-48062005000100016-1	T8	ENFERMEDAD	4181	4222	prostatitis crónica y aguda abscesificada	8725005	NARROW
es-S0210-48062005000100016-1	T9	ENFERMEDAD	160	187	neoplasia maligna de cuello	93922007	EXACT
es-S0210-48062005000100016-1	T10	ENFERMEDAD	3330	3345	clínica séptica	238150007	EXACT
es-S0210-48062005000100016-1	T11	ENFERMEDAD	431	434	ITU	68566005	EXACT
es-S0210-48062005000100016-1	T12	ENFERMEDAD	3518	3563	glándula prostática con una colección líquida	8725005	EXACT
es-S0210-48062005000100016-1	T13	ENFERMEDAD	3001	3019	absceso prostático	8725005	EXACT
es-S0210-48062005000100016-1	T14	ENFERMEDAD	3463	3470	absceso	128477000	EXACT
es-S0210-48062005000100016-1	T15	ENFERMEDAD	3113	3120	absceso	128477000	EXACT
es-S0212-16112007000800012-1	T1	ENFERMEDAD	1657	1705	ascitis en todos los compartimentos peritoneales	389026000	NARROW
es-S0212-16112007000800012-1	T2	ENFERMEDAD	3073	3089	líquido ascítico	13124004	EXACT
es-S0212-16112007000800012-1	T3	ENFERMEDAD	144	159	ascitis quilosa	52985009	EXACT
es-S0212-16112007000800012-1	T4	ENFERMEDAD	2722	2757	linfangiectasia intestinal primaria	6124009	EXACT
es-S0212-16112007000800012-1	T5	ENFERMEDAD	1791	1818	líquido ascítico peritoneal	389026000	EXACT
es-S0212-16112007000800012-1	T6	ENFERMEDAD	1126	1141	hipoproteinemia	8900005	EXACT
es-S0212-16112007000800012-1	T7	ENFERMEDAD	1144	1159	hipoalbuminemia	119247004	EXACT
es-S0212-16112007000800012-1	T8	ENFERMEDAD	242	249	ascitis	389026000	EXACT
es-S0212-16112007000800012-1	T9	ENFERMEDAD	1161	1173	hipocalcemia	5291005	EXACT
es-S0212-16112007000800012-1	T10	ENFERMEDAD	380	399	neoplasia de ovario	123843001	EXACT
es-S0212-16112007000800012-1	T11	ENFERMEDAD	427	471	líquido ascítico de características quilosas	52985009	EXACT
es-S0212-16112007000800012-1	T12	ENFERMEDAD	4967	4974	ascitis	389026000	EXACT
es-S0212-16112007000800012-1	T13	ENFERMEDAD	512	537	carcinomatosis peritoneal	255121007	EXACT
es-S0212-16112007000800012-1	T14	ENFERMEDAD	2434	2464	hiperplasia folicular linfoide	76616003	NARROW
es-S0212-16112007000800012-1	T15	ENFERMEDAD	2466	2487	linfangiectasia focal	125281004	EXACT
es-S0212-16112007000800012-1	T16	ENFERMEDAD	4904	4928	líquido libre en abdomen	389026000	EXACT
es-S0212-16112007000800012-1	T17	ENFERMEDAD	3549	3564	hábitos tóxicos	228272008	NARROW
es-S0212-16112007000800012-1	T18	ENFERMEDAD	1707	1742	edemas en asas de intestino delgado	119522002	NARROW
es-S0210-48062006000200017-1	T1	ENFERMEDAD	496	533	quistes sinusales renales bilaterales	253883006	NARROW
es-S0210-48062006000200017-1	T2	ENFERMEDAD	576	616	distorsión pielocalicial por los quistes	722223000	NARROW
es-S0210-48062006000200017-1	T3	ENFERMEDAD	2112	2135	adenocarcinoma de uraco	363456000	NARROW
es-S0210-48062006000200017-1	T4	ENFERMEDAD	989	1033	adenocarcinoma que infiltra la pared vesical	255110003	NARROW
es-S0210-48062006000200017-1	T5	ENFERMEDAD	129	151	hematuria macroscópica	197941005	EXACT
es-S0210-48062006000200017-1	T6	ENFERMEDAD	1316	1333	uraco persistente	34351008	EXACT
es-S0210-48062006000200017-1	T7	ENFERMEDAD	2035	2051	líquido ascítico	13124004	EXACT
es-S0210-48062006000200017-1	T8	ENFERMEDAD	2548	2624	adenocarcinoma mucinoso de uraco con extensión a vejiga urinaria y peritoneo	682031000119109+94186002+94627008	COMPOSITE
es-S0210-48062006000200017-1	T9	ENFERMEDAD	2685	2708	pseudomixoma peritoneal	307601000	EXACT
es-S0210-48062006000200017-1	T10	ENFERMEDAD	945	951	lesión	417163006	EXACT
es-S0210-48062006000200017-1	T11	ENFERMEDAD	1375	1380	tumor	55342001	EXACT
es-S0004-06142009000100013-1	T1	ENFERMEDAD	260	262	DM	73211009	EXACT
es-S0004-06142009000100013-1	T2	ENFERMEDAD	267	270	HTA	38341003	EXACT
es-S0004-06142009000100013-1	T3	ENFERMEDAD	346	350	ITUs	68566005	EXACT
es-S0004-06142009000100013-1	T4	ENFERMEDAD	1772	1789	quíste hidatídico	74942003	EXACT
es-S0004-06142009000100013-1	T5	ENFERMEDAD	1138	1174	múltiples quistes en riñón izquierdo	722223000	EXACT
es-S0004-06142009000100013-1	T6	ENFERMEDAD	1267	1294	enfermedad hidatídica renal	74942003	NARROW
es-S0004-06142009000100013-1	T7	ENFERMEDAD	295	305	Ex fumador	8517006	EXACT
es-S0004-06142009000100013-1	T8	ENFERMEDAD	275	283	alergias	106190000	EXACT
es-S0004-06142009000100013-1	T9	ENFERMEDAD	836	844	lesiones	157670007	EXACT
es-S0004-06142009000100013-1	T10	ENFERMEDAD	1212	1230	lesiones quísticas	441457006	EXACT
es-S1130-01082007001100012-1	T1	ENFERMEDAD	21	24	HTA	38341003	EXACT
es-S1130-01082007001100012-1	T2	ENFERMEDAD	26	29	IRC	723190009	EXACT
es-S1130-01082007001100012-1	T3	ENFERMEDAD	32	46	hipotiroidismo	40930008	EXACT
es-S1130-01082007001100012-1	T4	ENFERMEDAD	110	123	abdomen agudo	9209005	EXACT
es-S1130-01082007001100012-1	T5	ENFERMEDAD	128	141	shock séptico	76571007	EXACT
es-S1130-01082007001100012-1	T6	ENFERMEDAD	302	319	colitis isquémica	30588004	EXACT
es-S1130-01082007001100012-1	T7	ENFERMEDAD	429	434	shock	27942005	EXACT
es-S1130-01082007001100012-1	T8	ENFERMEDAD	600	629	hematoma del lecho quirúrgico	110265006	EXACT
S0004-06142005000900013-1	T1	ENFERMEDAD	989	1006	leiomioma vesical	146801000119103	NARROW
S0004-06142005000900013-1	T2	ENFERMEDAD	1157	1175	adenoma prostático	21173002	EXACT
S0004-06142005000900013-1	T3	ENFERMEDAD	1728	1750	cistopatía incrustante	783184003	EXACT
es-S0365-66912008001000010-1	T1	ENFERMEDAD	718	738	papiledema bilateral	15930381000119104	EXACT
es-S0365-66912008001000010-1	T2	ENFERMEDAD	276	279	HII	50490005	NARROW
es-S0365-66912008001000010-1	T3	ENFERMEDAD	1621	1649	trombosis de senos craneales	192759008	EXACT
es-S0365-66912008001000010-1	T4	ENFERMEDAD	367	377	papiledema	423341008	EXACT
es-S0365-66912008001000010-1	T5	ENFERMEDAD	1669	1715	estenosis segmentaria del seno lateral derecho	62914000	NARROW
es-S0365-66912008001000010-1	T6	ENFERMEDAD	1882	1925	estenosis larga del seno transverso derecho	62914000	NARROW
es-S0365-66912007000700012-1	T1	ENFERMEDAD	426	440	quiste de iris	37761009	EXACT
es-S0365-66912007000700012-1	T2	ENFERMEDAD	542	558	cicatriz corneal	95726001	EXACT
es-S0365-66912007000700012-1	T3	ENFERMEDAD	1015	1039	quiste epitelial de iris	414114004	NARROW
es-S0365-66912007000700012-1	T4	ENFERMEDAD	1513	1537	atrofia extensa del iris	95709007	EXACT
es-S0365-66912007000700012-1	T5	ENFERMEDAD	1737	1745	catarata	193570009	EXACT
es-S0365-66912007000700012-1	T6	ENFERMEDAD	1892	1949	pupila ovalada en sentido vertical con sinequia posterior	79017007+111512005	COMPOSITE
es-S0365-66912007000700012-1	T7	ENFERMEDAD	129	135	lesión	417163006	EXACT
es-S0365-66912007000700012-1	T8	ENFERMEDAD	736	742	lesión	417163006	EXACT
es-S0365-66912007000700012-1	T9	ENFERMEDAD	971	977	lesión	417163006	EXACT
es-S0365-66912007000700012-1	T10	ENFERMEDAD	2014	2020	lesión	417163006	EXACT
es-S0365-66912007000700012-1	T11	ENFERMEDAD	208	230	traumatismo penetrante	417746004	NARROW
es-S0365-66912007000700012-1	T12	ENFERMEDAD	960	966	quiste	441457006	EXACT
es-S0365-66912007000700012-1	T13	ENFERMEDAD	1101	1107	quiste	441457006	EXACT
es-S0365-66912007000700012-1	T14	ENFERMEDAD	1145	1151	quiste	441457006	EXACT
es-S0365-66912007000700012-1	T15	ENFERMEDAD	1582	1614	inflamación intraocular moderada	128295000	NARROW
es-S0365-66912007000700012-1	T16	ENFERMEDAD	1683	1701	sinequia posterior	111512005	EXACT
es-S0210-48062007000700017-1	T1	ENFERMEDAD	105	125	Infarto de miocardio	22298006	EXACT
es-S0210-48062007000700017-1	T2	ENFERMEDAD	247	269	hematuria macroscópica	197941005	EXACT
es-S0210-48062007000700017-1	T3	ENFERMEDAD	140	171	aneurisma abdominal infrarrenal	444569004	EXACT
es-S0210-48062007000700017-1	T4	ENFERMEDAD	175	189	Litiasis renal	95570007	EXACT
es-S0210-48062007000700017-1	T5	ENFERMEDAD	1960	1981	metástasis ganglionar	94392001	EXACT
es-S0210-48062007000700017-1	T6	ENFERMEDAD	316	348	carcinoma transicional de vejiga	255109008	EXACT
es-S0210-48062007000700017-1	T7	ENFERMEDAD	201	222	Hipertensión arterial	38341003	EXACT
es-S0210-48062007000700017-1	T8	ENFERMEDAD	1702	1771	metástasis en pared abdominal por un carcinoma micropapilar de vejiga	399326009+94418000	COMPOSITE
es-S0210-48062007000700017-1	T9	ENFERMEDAD	49	58	exfumador	8517006	EXACT
es-S0210-48062007000700017-1	T10	ENFERMEDAD	459	475	recidiva tumoral	25173007	EXACT
es-S0210-48062007000700017-1	T11	ENFERMEDAD	1105	1119	lesión nodular	27925004	EXACT
es-S0210-48062007000700017-1	T12	ENFERMEDAD	2072	2090	recidiva en vejiga	94186002	EXACT
es-S0210-48062007000700017-1	T13	ENFERMEDAD	415	432	carcinoma in situ	68956006	EXACT
es-S0210-48062007000700017-1	T14	ENFERMEDAD	516	533	carcinoma in situ	68956006	EXACT
es-S0210-48062007000700017-1	T15	ENFERMEDAD	1275	1308	carcinoma pobremente diferenciado	722688002	NARROW
es-S0365-66912006001200009-1	T1	ENFERMEDAD	92	113	hipertensión arterial	38341003	EXACT
es-S0365-66912006001200009-1	T2	ENFERMEDAD	161	178	sinusitis maxilar	88348008	EXACT
es-S0365-66912006001200009-1	T3	ENFERMEDAD	614	644	desprendimiento seroso macular	420030000	EXACT
es-S0365-66912006001200009-1	T4	ENFERMEDAD	1017	1071	extremidades inferiores compatibles con eritema nodoso	32861005	NARROW
es-S0365-66912006001200009-1	T5	ENFERMEDAD	1458	1462	Lyme	23502006	EXACT
es-S0365-66912006001200009-1	T6	ENFERMEDAD	969	1040	lesiones eritematosas dolorosas limitadas a las extremidades inferiores	128137003	NARROW
es-S0365-66912006001200009-1	T7	ENFERMEDAD	254	287	pérdida y distorsión de la visión	42134006+105597003	COMPOSITE
es-S0365-66912006001200009-1	T8	ENFERMEDAD	884	901	pérdida de visión	267631003	EXACT
es-S1699-695X2014000300011-1	T1	ENFERMEDAD	588	592	GAFI	61137005	NARROW
es-S1699-695X2014000300011-1	T2	ENFERMEDAD	469	482	adenomegalias	30746006	EXACT
es-S1699-695X2014000300011-1	T3	ENFERMEDAD	514	557	queratosis pilar en la piel de las mejillas	5132005	NARROW
es-S1699-695X2014000300011-1	T4	ENFERMEDAD	1128	1142	lesión nodular	27925004	EXACT
es-S1699-695X2014000300011-1	T5	ENFERMEDAD	1162	1188	telangiectasias residuales	247479008	NARROW
es-S1699-695X2014000300011-1	T6	ENFERMEDAD	1465	1479	rosácea ocular	200933006	EXACT
es-S1699-695X2014000300011-1	T7	ENFERMEDAD	1515	1525	blefaritis	41446000	EXACT
es-S1699-695X2014000300011-1	T8	ENFERMEDAD	1527	1536	chalazion	1482004	EXACT
es-S1699-695X2014000300011-1	T9	ENFERMEDAD	107	135	lesión en la mejilla derecha	282757006	NARROW
es-S1699-695X2014000300011-1	T10	ENFERMEDAD	1549	1574	pérdida de agudeza visual	170728008	EXACT
es-S1137-66272009000100010-1	T1	ENFERMEDAD	2675	2684	opsoclono	194177006	EXACT
es-S1137-66272009000100010-1	T2	ENFERMEDAD	241	267	exantema generalizado leve	271807003	NARROW
es-S1137-66272009000100010-1	T3	ENFERMEDAD	3032	3048	recidiva tumoral	25173007	EXACT
es-S1137-66272009000100010-1	T4	ENFERMEDAD	471	479	varicela	38907003	EXACT
es-S1137-66272009000100010-1	T5	ENFERMEDAD	2168	2177	opsoclono	194177006	EXACT
es-S1137-66272009000100010-1	T6	ENFERMEDAD	2522	2542	ganglioneuroblastoma	116381000119105	EXACT
es-S1137-66272009000100010-1	T7	ENFERMEDAD	372	380	alergias	106190000	EXACT
es-S1137-66272009000100010-1	T8	ENFERMEDAD	2221	2226	tumor	55342001	EXACT
es-S1137-66272009000100010-1	T9	ENFERMEDAD	1555	1563	Varicela	38907003	EXACT
es-S1137-66272009000100010-1	T10	ENFERMEDAD	394	406	traumatismos	417746004	EXACT
es-S1137-66272009000100010-1	T11	ENFERMEDAD	824	836	traumatismos	417746004	EXACT
es-S1137-66272009000100010-1	T12	ENFERMEDAD	969	1006	ataxia de características cerebelosas	85102008	EXACT
es-S1137-66272009000100010-1	T13	ENFERMEDAD	2485	2488	TCN	115241005	NARROW
es-S1137-66272011000100013-3	T1	ENFERMEDAD	75	84	silicosis	805002	EXACT
es-S1137-66272011000100013-3	T2	ENFERMEDAD	104	113	Exfumador	8517006	EXACT
es-S1137-66272011000100013-3	T3	ENFERMEDAD	155	176	Tuberculosis pulmonar	154283005	EXACT
es-S1137-66272011000100013-3	T4	ENFERMEDAD	611	657	coágulo en bronquio de lóbulo superior derecho	371039008	NARROW
es-S1137-66272011000100013-3	T5	ENFERMEDAD	99	102	FMP	233749003	EXACT
es-S1137-66272011000100013-3	T6	ENFERMEDAD	915	953	engrosamiento pleural nodular y difuso	73725006	NARROW
es-S1139-76322015000300018-1	T1	ENFERMEDAD	564	590	infección bacteriana grave	87628006	NARROW
es-S1139-76322015000300018-1	T2	ENFERMEDAD	1770	1798	infección por parvovirus B19	34730008	EXACT
es-S1139-76322015000300018-1	T3	ENFERMEDAD	1800	1826	insuficiencia respiratoria	409623005	EXACT
es-S1139-76322015000300018-1	T4	ENFERMEDAD	1829	1841	pancitopenia	127034005	EXACT
es-S1139-76322015000300018-1	T5	ENFERMEDAD	2029	2047	eritema infeccioso	34730008	EXACT
es-S1139-76322015000300018-1	T6	ENFERMEDAD	1346	1367	edema agudo de pulmón	40541001	EXACT
es-S1139-76322015000300018-1	T7	ENFERMEDAD	1389	1401	pancitopenia	127034005	EXACT
es-S1139-76322015000300018-1	T8	ENFERMEDAD	1479	1486	gripe A	6142004	NARROW
es-S1139-76322015000300018-1	T9	ENFERMEDAD	155	175	exantema eritematoso	271807003	NARROW
es-S1139-76322015000300018-1	T10	ENFERMEDAD	896	916	exantema evanescente	271807003	NARROW
es-S1130-01082007000400015-1	T1	ENFERMEDAD	192	228	atresia cólica del colon descendente	37054000	NARROW
es-S1130-01082007000400015-1	T2	ENFERMEDAD	231	283	vólvulo intestinal de delgado en el periodo neonatal	9707006	NARROW
es-S1130-01082007000400015-1	T3	ENFERMEDAD	882	915	apendicitis del muñón apendicular	418171008	NARROW
es-S1130-01082007000400015-1	T4	ENFERMEDAD	1019	1031	apendicolito	24764000	EXACT
es-S1130-01082007000400015-1	T5	ENFERMEDAD	1085	1130	plastrón pericecal sobre un muñón apendicular	62224002+441850003	COMPOSITE
es-S1130-01082007000400015-1	T6	ENFERMEDAD	1153	1175	apendicitis gangrenosa	50846009	EXACT
es-S0212-71992004000600005-1	T1	ENFERMEDAD	2517	2539	absceso intraabdominal	75100008	EXACT
es-S0212-71992004000600005-1	T2	ENFERMEDAD	3283	3331	linfadenitis reactiva en los ganglios linfáticos	19471005	EXACT
es-S0212-71992004000600005-1	T3	ENFERMEDAD	3336	3378	granuloma calcificado en nódulo peritoneal	75965001	NARROW
es-S0212-71992004000600005-1	T4	ENFERMEDAD	166	190	mononucleosis infecciosa	271558008	EXACT
es-S0212-71992004000600005-1	T5	ENFERMEDAD	2799	2825	proceso linfoproliferativo	277466009	EXACT
es-S0212-71992004000600005-1	T6	ENFERMEDAD	3139	3150	adenopatías	30746006	EXACT
es-S0212-71992004000600005-1	T7	ENFERMEDAD	676	693	absceso esplénico	82053000	EXACT
es-S0212-71992004000600005-1	T8	ENFERMEDAD	3956	3989	pseudotumor inflamatorio del bazo	141701000119101	NARROW
es-S0212-71992004000600005-1	T9	ENFERMEDAD	1077	1095	anemia normocítica	300980002	EXACT
es-S0212-71992004000600005-1	T10	ENFERMEDAD	2315	2339	adenopatías mesentéricas	127144009	EXACT
es-S0212-71992004000600005-1	T11	ENFERMEDAD	2244	2251	absceso	128477000	EXACT
es-S0212-71992004000600005-1	T12	ENFERMEDAD	2254	2261	infarto	55641003	EXACT
es-S0212-71992004000600005-1	T13	ENFERMEDAD	506	520	esplenomegalia	16294009	EXACT
es-S0212-71992004000600005-1	T14	ENFERMEDAD	1025	1039	esplenomegalia	16294009	EXACT
es-S0212-71992004000600005-1	T15	ENFERMEDAD	2957	2971	esplenomegalia	16294009	EXACT
es-S0212-71992004000600005-1	T16	ENFERMEDAD	1665	1674	hepatitis	128241005	EXACT
es-S0212-71992004000600005-1	T17	ENFERMEDAD	525	531	lesión	417163006	EXACT
es-S0212-71992004000600005-1	T18	ENFERMEDAD	2199	2221	lesión focal esplénica	141701000119101	NARROW
es-S0212-71992004000600005-1	T19	ENFERMEDAD	1320	1330	colestasis	33688009	EXACT
es-S0212-71992004000600005-1	T20	ENFERMEDAD	2264	2312	ganglios aumentados en número a nivel paraórtico	301855007	NARROW
es-S0210-48062007000700015-1	T1	ENFERMEDAD	48	69	hipertensión arterial	38341003	EXACT
es-S0210-48062007000700015-1	T2	ENFERMEDAD	71	110	enfermedad pulmonar obstructiva crónica	13645005	EXACT
es-S0210-48062007000700015-1	T3	ENFERMEDAD	141	178	carcinoma papilar urotelial de vejiga	255109008	EXACT
es-S0210-48062007000700015-1	T4	ENFERMEDAD	1141	1151	TBC miliar	47604008	EXACT
es-S0210-48062007000700015-1	T5	ENFERMEDAD	1210	1273	adenopatías groseras calcificadas en hilio y ligamento pulmonar	127101005	NARROW
es-S0210-48062007000700015-1	T6	ENFERMEDAD	112	121	exfumador	8517006	EXACT
es-S0210-48062007000700015-1	T7	ENFERMEDAD	1091	1123	adenopatías gruesas calcificadas	191394000	NARROW
es-S0210-48062007000700015-1	T8	ENFERMEDAD	1887	1898	adenopatías	30746006	EXACT
es-S0210-48062007000700015-1	T9	ENFERMEDAD	225	230	tumor	55342001	EXACT
es-S0004-06142009000100010-3	T1	ENFERMEDAD	53	62	depresión	394924000	EXACT
es-S0004-06142009000100010-3	T2	ENFERMEDAD	1047	1065	formación quística	441457006	EXACT
es-S0004-06142009000100010-3	T3	ENFERMEDAD	102	109	varices	128060009	EXACT
es-S0004-06142009000100010-3	T4	ENFERMEDAD	516	527	hidatidosis	74942003	EXACT
es-S0004-06142009000100010-3	T5	ENFERMEDAD	272	320	quiste de tipo mixto (sólido y líquido) en riñón	722223000	NARROW
es-S0004-06142009000100010-3	T6	ENFERMEDAD	372	389	quiste hidatídico	74942003	EXACT
es-S0004-06142009000100010-3	T7	ENFERMEDAD	1177	1198	nefroma multiquístico	92165001	NARROW
es-S0004-06142009000100010-3	T8	ENFERMEDAD	802	808	quiste	441457006	EXACT
es-S0004-06142009000100010-3	T9	ENFERMEDAD	833	855	adenopatías regionales	30746006	EXACT
es-S0004-06142009000100010-3	T10	ENFERMEDAD	883	902	tumoración quística	441457006	EXACT
es-S1698-44472004000100009-1	T1	ENFERMEDAD	3395	3445	delección del brazo largo del cromosoma 22 (22q11)	726399005	NARROW
es-S1698-44472004000100009-1	T2	ENFERMEDAD	3503	3541	pérdida de centrómero del cromosoma 22	70452003	NARROW
es-S1698-44472004000100009-1	T3	ENFERMEDAD	364	377	ameloblastoma	285311001	EXACT
es-S1698-44472004000100009-1	T4	ENFERMEDAD	2750	2753	PIN	768934004	EXACT
es-S1698-44472004000100009-1	T5	ENFERMEDAD	120	222	lesión expansiva bien delimitada, osteolítica, multiloculada, localizada en rama horizontal mandibular	94403001	NARROW
es-S1698-44472004000100009-1	T6	ENFERMEDAD	267	319	lesión expansiva con destrucción de la cortical ósea	94222008	NARROW
es-S1698-44472004000100009-1	T7	ENFERMEDAD	419	425	lesión	417163006	EXACT
es-S1130-01082008000400017-1	T1	ENFERMEDAD	728	799	lesión nodular de carácter sólido de 3,5 cm en el segmento 8 del hígado	126851005	NARROW
es-S1130-01082008000400017-1	T2	ENFERMEDAD	56	80	tumor de ciego perforado	126839008	NARROW
es-S1130-01082008000400017-1	T3	ENFERMEDAD	56	111	tumor de ciego perforado que obstruía el íleon terminal	126839008+281255004	COMPOSITE
es-S1130-01082008000400017-1	T4	ENFERMEDAD	162	183	cardiopatía isquémica	194828000	EXACT
es-S1130-01082008000400017-1	T5	ENFERMEDAD	191	194	IAM	57054005	EXACT
es-S1130-01082008000400017-1	T6	ENFERMEDAD	935	949	tumor primario	372087000	EXACT
es-S1130-01082008000400017-1	T7	ENFERMEDAD	1485	1503	lesión metastásica	128462008	EXACT
es-S1130-01082008000400017-1	T8	ENFERMEDAD	428	447	metástasis hepática	94381002	EXACT
es-S1130-01082008000400017-1	T9	ENFERMEDAD	538	560	absceso intraabdominal	75100008	EXACT
es-S1130-01082008000400017-1	T10	ENFERMEDAD	598	612	adenocarcinoma	443961001	EXACT
es-S1130-01082008000400017-1	T11	ENFERMEDAD	657	677	infiltración tumoral	128462008	EXACT
es-S1130-01082008000400017-1	T12	ENFERMEDAD	2221	2235	lesión tumoral	55342001	EXACT
es-S1130-01082008000400017-1	T13	ENFERMEDAD	1000	1019	metástasis hepática	94381002	EXACT
es-S1130-01082008000400017-1	T14	ENFERMEDAD	1605	1611	lesión	417163006	EXACT
es-S1130-01082008000400017-1	T15	ENFERMEDAD	1891	1897	lesión	417163006	EXACT
es-S1130-01082008000400017-1	T16	ENFERMEDAD	1956	1962	lesión	417163006	EXACT
es-S1139-76322016000400011-2	T1	ENFERMEDAD	476	491	neumomediastino	16838000	EXACT
es-S1139-76322016000400011-2	T2	ENFERMEDAD	494	557	enfisema subcutáneo en el cuello y la región superior del tórax	3830001	NARROW
es-S1139-76322016000400011-2	T3	ENFERMEDAD	200	214	deshidratación	34095006	EXACT
es-S1139-76322009000200009-1	T1	ENFERMEDAD	1360	1389	enfisema subcutáneo en cuello	3830001	NARROW
es-S1139-76322009000200009-1	T2	ENFERMEDAD	1427	1442	neumomediastino	16838000	EXACT
es-S1139-76322009000200009-1	T3	ENFERMEDAD	1454	1467	broncoespasmo	4386001	EXACT
es-S1139-76322009000200009-1	T4	ENFERMEDAD	289	302	broncoespasmo	4386001	EXACT
es-S1139-76322009000200009-1	T5	ENFERMEDAD	359	363	asma	195967001	EXACT
es-S0365-66912006001000011-1	T1	ENFERMEDAD	2191	2216	mucocele del seno frontal	10674591000119108	NARROW
es-S0365-66912006001000011-1	T2	ENFERMEDAD	2357	2374	hipersensibilidad	421961002	EXACT
es-S0365-66912006001000011-1	T3	ENFERMEDAD	692	698	ptosis	11934000	COMPOSITE
es-S0378-48352004000300006-1	T1	ENFERMEDAD	508	521	tumor ovárico	123843001	EXACT
es-S0378-48352004000300006-1	T2	ENFERMEDAD	155	169	granulomatosis	443138004	EXACT
es-S0378-48352004000300006-1	T3	ENFERMEDAD	2272	2294	metástasis abdominales	94348003	EXACT
es-S0378-48352004000300006-1	T4	ENFERMEDAD	2355	2384	adenopatias retroperitoneales	127154008	EXACT
es-S0378-48352004000300006-1	T5	ENFERMEDAD	2387	2409	metástasis subcutaneas	94579000	EXACT
es-S0378-48352004000300006-1	T6	ENFERMEDAD	1606	1621	tumor del muslo	126657007	NARROW
es-S0378-48352004000300006-1	T7	ENFERMEDAD	1721	1734	tumor ovárico	123843001	EXACT
es-S0378-48352004000300006-1	T8	ENFERMEDAD	1887	1915	melanoma maligno metastásico	443493003	EXACT
es-S0378-48352004000300006-1	T9	ENFERMEDAD	1936	1972	tumor primario de origen desconocido	255051004	EXACT
es-S0378-48352004000300006-1	T10	ENFERMEDAD	26	36	drogadicta	105547002	EXACT
es-S0378-48352004000300006-1	T11	ENFERMEDAD	2031	2037	lesión	417163006	EXACT
es-S0378-48352004000300006-1	T12	ENFERMEDAD	1759	1776	nódulos tumorales	108369006	NARROW
es-S0378-48352004000300006-1	T13	ENFERMEDAD	1436	1441	tumor	55342001	EXACT
es-S0004-06142009000500013-1	T1	ENFERMEDAD	65	70	obesa	414915002	EXACT
es-S0004-06142009000500013-1	T2	ENFERMEDAD	206	218	micosis oral	3218000	NARROW
es-S0004-06142009000500013-1	T3	ENFERMEDAD	305	335	hiperglucemia con cetoacidosis	420422005	NARROW
es-S0004-06142009000500013-1	T4	ENFERMEDAD	866	901	contaminación de cavidad peritoneal	129129003	EXACT
es-S0004-06142009000500013-1	T5	ENFERMEDAD	998	1004	sepsis	91302008	EXACT
es-S0004-06142009000500013-1	T6	ENFERMEDAD	1125	1154	sepsis de origen respiratorio	91302008	NARROW
es-S0004-06142009000500013-1	T7	ENFERMEDAD	1268	1296	disfunción orgánica múltiple	57653000	EXACT
