filename	mark	label	off0	off1	span	code	semantic_rel
es-S0004-06142009000900012-1	T11	ENFERMEDAD	3678	3708	carcinoma papilar del tiroides	255029007	EXACT
es-S0004-06142009000900012-1	T12	ENFERMEDAD	2821	2850	liposarcoma bien diferenciado	404067008	EXACT
es-S0004-06142009000900012-1	T13	ENFERMEDAD	2137	2163	adenopatías locoregionales	49991000119104	EXACT
es-S0004-06142009000900012-1	T14	ENFERMEDAD	3902	3918	recidiva tumoral	25173007	EXACT
es-S0004-06142009000900012-1	T15	ENFERMEDAD	3079	3092	condrosarcoma	443520009	EXACT
es-S0004-06142009000900012-1	T16	ENFERMEDAD	3140	3167	liposarcoma desdiferenciado	404072004	EXACT
es-S0004-06142009000900012-1	T17	ENFERMEDAD	3215	3258	liposarcoma bien diferenciado (lipoma-like)	404067008	EXACT
es-S0004-06142009000900012-1	T18	ENFERMEDAD	3299	3326	condrosarcoma de alto grado	443520009	NARROW
es-S0004-06142009000900012-1	T19	ENFERMEDAD	3362	3411	liposarcoma desdiferenciado de cordón espermático	404072004	NARROW
es-S0004-06142009000900012-1	T20	ENFERMEDAD	2573	2587	lesión tumoral	55342001	EXACT
es-S0004-06142009000900012-1	T21	ENFERMEDAD	3215	3244	liposarcoma bien diferenciado	404067008	EXACT
es-S1130-05582008000400008-3	T1	ENFERMEDAD	31	44	trauma facial	125593007	EXACT
es-S1130-05582008000400008-3	T2	ENFERMEDAD	393	422	quiste radicular inflamatorio	89988002	EXACT
es-S1130-05582008000400008-3	T3	ENFERMEDAD	111	141	fractura del ángulo desplazada	721326008	NARROW
es-S1130-05582008000400008-3	T4	ENFERMEDAD	86	92	lesión	417163006	EXACT
es-S1130-05582008000400008-3	T5	ENFERMEDAD	173	179	lesión	417163006	EXACT
es-S1130-05582008000400008-3	T6	ENFERMEDAD	261	269	fractura	72704001	EXACT
es-S1139-76322011000200007-1	T1	ENFERMEDAD	2206	2242	reacción en el lugar de la inyección	1155807002	EXACT
es-S1139-76322011000200007-1	T2	ENFERMEDAD	1886	1910	Enfermedades Infecciosas	394807007	EXACT
es-S1130-01082008000200015-1	T1	ENFERMEDAD	164	186	fístula biliar externa	53206008	NARROW
es-S1130-01082008000200015-1	T2	ENFERMEDAD	342	348	biloma	235932003	NARROW
es-S1130-01082008000200015-1	T3	ENFERMEDAD	487	501	fístula biliar	53206008	EXACT
es-S1130-01082008000200015-1	T4	ENFERMEDAD	665	687	fístula biliar externa	53206008	NARROW
es-S1130-01082008000200015-1	T5	ENFERMEDAD	1065	1087	fístula biliar externa	53206008	NARROW
es-S1130-01082008000200015-1	T6	ENFERMEDAD	1555	1561	lesión	417163006	EXACT
es-S1130-01082008000200015-1	T7	ENFERMEDAD	1808	1814	lesión	417163006	EXACT
es-S1130-05582012000300006-1	T1	ENFERMEDAD	679	745	desdentamiento parcial por ausencia de canino y molares inferiores	444818007	NARROW
es-S1130-05582012000300006-1	T2	ENFERMEDAD	706	745	ausencia de canino y molares inferiores	109673006	NARROW
es-S1130-05582012000300006-1	T3	ENFERMEDAD	530	541	adenopatías	30746006	EXACT
es-S1130-05582012000300006-1	T4	ENFERMEDAD	2478	2483	tumor	55342001	EXACT
es-S1130-05582012000300006-1	T5	ENFERMEDAD	1027	1033	lesión	417163006	EXACT
es-S1130-05582012000300006-1	T6	ENFERMEDAD	1299	1305	lesión	417163006	EXACT
es-S1130-05582012000300006-1	T7	ENFERMEDAD	1743	1749	lesión	417163006	EXACT
es-S1130-05582012000300006-1	T8	ENFERMEDAD	1819	1825	lesión	417163006	EXACT
es-S0212-71992005001200008-1	T1	ENFERMEDAD	1112	1140	alergia a contrastes yodados	293637006	NARROW
es-S0212-71992005001200008-1	T2	ENFERMEDAD	161	179	adenoma prostático	21173002	EXACT
es-S0212-71992005001200008-1	T3	ENFERMEDAD	1817	1829	coledococele	397868007	EXACT
es-S1130-05582009000400005-1	T1	ENFERMEDAD	1515	1530	pericoronaritis	22240003	EXACT
es-S1130-05582009000400005-1	T2	ENFERMEDAD	1944	1959	pericoronaritis	22240003	EXACT
es-S1130-05582009000400005-1	T3	ENFERMEDAD	382	389	fumador	77176002	EXACT
es-S1130-05582009000400005-1	T4	ENFERMEDAD	155	192	molar inferior izquierdo semiincluido	234947003	NARROW
es-S1130-05582009000400005-1	T5	ENFERMEDAD	1699	1738	complicación infecciosa de causa pulpar	5494004	NARROW
es-S1130-05582009000400005-1	T6	ENFERMEDAD	1575	1581	herida	416462003	EXACT
es-S1130-05582009000400005-1	T7	ENFERMEDAD	3347	3353	herida	416462003	EXACT
es-S1130-05582009000400005-1	T8	ENFERMEDAD	738	755	lesión del nervio	212349001	NARROW
es-S0365-66912011001000003-1	T1	ENFERMEDAD	63	77	visión borrosa	246636008	EXACT
es-S1134-80462006000600005-1	T1	ENFERMEDAD	1426	1429	LLA	277573001	EXACT
es-S1134-80462006000600005-1	T2	ENFERMEDAD	62	78	quiste tirogloso	39462005	EXACT
es-S1134-80462006000600005-1	T3	ENFERMEDAD	105	113	obesidad	414916001	EXACT
es-S1134-80462006000600005-1	T4	ENFERMEDAD	318	364	adenopatías laterocervicales y submandibulares	127084003+127086001	COMPOSITE
es-S1134-80462006000600005-1	T5	ENFERMEDAD	366	380	esplenomegalia	16294009	EXACT
es-S1134-80462006000600005-1	T6	ENFERMEDAD	391	404	hepatomegalia	80515008	EXACT
es-S1134-80462006000600005-1	T7	ENFERMEDAD	750	781	proceso neoplásico hematológico	129154003	EXACT
es-S1134-80462006000600005-1	T8	ENFERMEDAD	1032	1075	leucemia linfoblástica aguda (LLA), tipo L2	91857003	NARROW
es-S1134-80462006000600005-1	T9	ENFERMEDAD	1062	1065	LLA	277573001	EXACT
es-S1134-80462006000600005-1	T10	ENFERMEDAD	866	909	infiltración medular de elementos blásticos	129154003	NARROW
S0004-06142005000700014-1	T1	ENFERMEDAD	486	496	brucelosis	75702008	EXACT
S0004-06142005000700014-1	T2	ENFERMEDAD	638	655	orquiepididimitis	197983000	EXACT
S0004-06142005000700014-1	T3	ENFERMEDAD	869	880	adenopatías	30746006	EXACT
S0004-06142005000700014-1	T4	ENFERMEDAD	885	890	bocio	3716002	EXACT
S0004-06142005000700014-1	T5	ENFERMEDAD	1239	1246	varices	128060009	EXACT
S0004-06142005000700014-1	T6	ENFERMEDAD	2500	2513	microabscesos	128477000	EXACT
S0004-06142005000700014-1	T7	ENFERMEDAD	2537	2576	orquiepididimitis secundaria a Brucella	198002008+72829003	COMPOSITE
es-S1130-01082008000900016-1	T1	ENFERMEDAD	810	824	adenocarcinoma	443961001	EXACT
es-S1130-01082008000900016-1	T2	ENFERMEDAD	634	656	invasión de vía biliar	94185003	EXACT
es-S1130-01082008000900016-1	T3	ENFERMEDAD	115	163	lesión a nivel del proceso uncinado del páncreas	3855007	NARROW
es-S1130-01082008000900016-1	T4	ENFERMEDAD	485	530	dilatación del conducto pancreático principal	235969000	NARROW
es-S1130-01082008000900016-1	T5	ENFERMEDAD	1086	1107	quiste linfoepitelial	419893006	NARROW
es-S1137-66272004000500009-1	T1	ENFERMEDAD	1191	1206	corioamnionitis	11612004	EXACT
es-S1137-66272004000500009-1	T2	ENFERMEDAD	1214	1229	inmadurez fetal	49333008	EXACT
es-S1137-66272004000500009-1	T3	ENFERMEDAD	399	421	condilomatosis vaginal	399599006	EXACT
es-S1137-66272004000500009-1	T4	ENFERMEDAD	1103	1118	corioamnionitis	11612004	EXACT
es-S1137-66272004000500009-1	T5	ENFERMEDAD	1444	1459	corioamnionitis	11612004	EXACT
es-S1137-66272004000500009-1	T6	ENFERMEDAD	534	560	condilomas vulvoperineales	240542006	NARROW
es-S1137-66272004000500009-1	T7	ENFERMEDAD	1551	1580	condiloma acuminado de vagina	399599006	EXACT
es-S1137-66272004000500009-1	T8	ENFERMEDAD	1583	1612	condiloma acuminado de periné	733132008	NARROW
es-S0210-48062007000700016-1	T1	ENFERMEDAD	52	67	hernia de hiato	84089009	EXACT
es-S0210-48062007000700016-1	T2	ENFERMEDAD	37	49	hipertensión	38341003	EXACT
es-S0210-48062007000700016-1	T3	ENFERMEDAD	1083	1116	carcinoma urotelial de alto grado	27090000	NARROW
es-S0210-48062007000700016-1	T4	ENFERMEDAD	925	931	lesión	417163006	EXACT
es-S0210-48062007000700016-1	T5	ENFERMEDAD	1059	1064	tumor	55342001	EXACT
es-S1130-01082009000700016-1	T1	ENFERMEDAD	66	87	hipertensión arterial	38341003	EXACT
es-S1130-01082009000700016-1	T2	ENFERMEDAD	90	111	cardiopatía isquémica	194828000	EXACT
es-S1130-01082009000700016-1	T3	ENFERMEDAD	200	206	anemia	271737000	EXACT
es-S1130-01082009000700016-1	T4	ENFERMEDAD	415	463	perforación intestinal a nivel de colon sigmoide	712512004	EXACT
es-S0004-06142008000300015-1	T1	ENFERMEDAD	472	481	hidrocele	26614003	EXACT
es-S0004-06142008000300015-1	T2	ENFERMEDAD	124	135	traumatismo	417746004	EXACT
es-S0004-06142008000300015-1	T3	ENFERMEDAD	138	157	cuadro inflamatorio	128139000	EXACT
es-S0004-06142008000300015-1	T4	ENFERMEDAD	186	208	maldescenso testicular	249240009	EXACT
es-S1130-63432014000600009-1	T1	ENFERMEDAD	870	898	DM con aparición de miopatía	396230008	NARROW
es-S1130-63432014000600009-1	T2	ENFERMEDAD	66	107	dermatitis en cara, tronco y extremidades	703938007+118930001+400106006+128605003	COMPOSITE
es-S1130-63432014000600009-1	T3	ENFERMEDAD	1441	1449	miopatía	129565002	EXACT
es-S1130-63432014000600009-1	T4	ENFERMEDAD	2298	2308	dermatitis	703938007	EXACT
es-S1130-63432014000600009-1	T5	ENFERMEDAD	992	1053	miopatía inflamatoria en musculatura proximal de extremidades	26889001	NARROW
es-S1130-63432014000600009-1	T6	ENFERMEDAD	172	197	DM con afectación cutánea	724876003	EXACT
es-S1130-63432014000600009-1	T7	ENFERMEDAD	1179	1236	DM con afectación muscular y digestiva, además de cutánea	396230008+129565002+53619000+95320005	COMPOSITE
es-S1130-63432014000600009-1	T8	ENFERMEDAD	457	466	neoplasia	55342001	EXACT
es-S1130-63432014000600009-1	T9	ENFERMEDAD	2619	2638	reacciones adversas	281647001	EXACT
es-S1130-63432014000600009-1	T10	ENFERMEDAD	1815	1830	hepatotoxicidad	427399008	EXACT
es-S1130-63432014000600009-1	T11	ENFERMEDAD	1873	1889	reacción adversa	281647001	EXACT
es-S1130-63432014000600009-1	T12	ENFERMEDAD	2816	2845	placa eritematosa pruriginosa	64144002	NARROW
es-S1130-63432014000600009-1	T13	ENFERMEDAD	2995	3003	alopecia	56317004	EXACT
es-S1130-63432014000600009-1	T14	ENFERMEDAD	3307	3317	dermatitis	703938007	EXACT
es-S1130-63432014000600009-1	T15	ENFERMEDAD	784	792	disfagia	288939007	EXACT
es-S1130-63432014000600009-1	T16	ENFERMEDAD	2281	2289	disfagia	288939007	EXACT
es-S1139-76322012000400010-1	T1	ENFERMEDAD	700	728	fractura-avulsión de la EIAI	426679004	EXACT
es-S1139-76322012000400010-1	T2	ENFERMEDAD	290	314	enfermedades infecciosas	394807007	EXACT
es-S1139-76322012000400010-1	T3	ENFERMEDAD	942	948	lesión	417163006	EXACT
es-S1139-76322012000400010-1	T4	ENFERMEDAD	1098	1104	lesión	417163006	EXACT
es-S1139-13752009000200010-1	T1	ENFERMEDAD	37	56	pancolitis ulcerosa	444548001	EXACT
es-S1139-13752009000200010-1	T2	ENFERMEDAD	528	544	colitis ulcerosa	64766004	EXACT
es-S1139-13752009000200010-1	T3	ENFERMEDAD	76	94	corticodependiente	95919007	EXACT
es-S1139-13752009000200010-1	T4	ENFERMEDAD	132	165	actividad inflamatoria intestinal	24526004	EXACT
es-S1139-13752009000200010-1	T5	ENFERMEDAD	427	477	diarrea (5-6 deposiciones diarias) con sangre roja	95545007	EXACT
es-S1139-13752009000200010-1	T6	ENFERMEDAD	883	902	reacciones adversas	281647001	EXACT
es-S1699-695X2016000200010-1	T1	ENFERMEDAD	156	170	otitis externa	3135009	EXACT
es-S1699-695X2016000200010-1	T2	ENFERMEDAD	1187	1202	blefaroespasmos	59026006	EXACT
es-S1699-695X2016000200010-1	T3	ENFERMEDAD	1260	1287	parálisis facial periférica	449916008	EXACT
es-S1699-695X2016000200010-1	T4	ENFERMEDAD	1740	1773	vesículas en el pabellón auricula	82515000+79313003	COMPOSITE
es-S1699-695X2016000200010-1	T5	ENFERMEDAD	1832	1855	Síndrome de Ramsay Hunt	21954000	NARROW
es-S1699-695X2016000200010-1	T6	ENFERMEDAD	695	714	nistagmo horizontal	81756001	EXACT
es-S1699-695X2016000200010-1	T7	ENFERMEDAD	1630	1639	nistagmus	563001	EXACT
es-S1130-01082009000700018-1	T1	ENFERMEDAD	521	536	hepatocarcinoma	109841003	EXACT
es-S1130-01082009000700018-1	T2	ENFERMEDAD	663	676	hemoperitoneo	45626005	EXACT
es-S1130-01082009000700018-1	T3	ENFERMEDAD	696	726	lesión en segmento VI hepático	126851005	NARROW
es-S1130-01082009000700018-1	T4	ENFERMEDAD	742	757	hepatocarcinoma	109841003	EXACT
es-S1130-01082009000700018-1	T5	ENFERMEDAD	355	364	hipotenso	45007003	EXACT
es-S0004-06142008000100011-1	T1	ENFERMEDAD	2219	2234	absceso pélvico	111367007	EXACT
es-S0004-06142008000100011-1	T2	ENFERMEDAD	54	64	brucelosis	75702008	EXACT
es-S0004-06142008000100011-1	T3	ENFERMEDAD	2239	2253	cuadro séptico	238150007	EXACT
es-S0004-06142008000100011-1	T4	ENFERMEDAD	66	79	hiperuricemia	35885006	EXACT
es-S0004-06142008000100011-1	T5	ENFERMEDAD	82	101	hipercolesterolemia	13644009	EXACT
es-S0004-06142008000100011-1	T6	ENFERMEDAD	1204	1221	orquiepididimitis	197983000	EXACT
es-S0004-06142008000100011-1	T7	ENFERMEDAD	161	191	hiperplasia prostática benigna	266569009	EXACT
es-S0004-06142008000100011-1	T8	ENFERMEDAD	2501	2541	absceso en la zona de músculos aductores	203027001	NARROW
es-S0004-06142008000100011-1	T9	ENFERMEDAD	427	434	adenoma	443416007	EXACT
es-S0004-06142008000100011-1	T10	ENFERMEDAD	1025	1055	infección de herida operatoria	58126003	EXACT
es-S0004-06142008000100011-1	T11	ENFERMEDAD	1599	1616	osteopatía púbica	282771003	NARROW
es-S0004-06142008000100011-1	T12	ENFERMEDAD	1868	1881	anemia severa	271737000	NARROW
es-S0004-06142008000100011-1	T13	ENFERMEDAD	3123	3185	colección purulenta que proximalmente se dirige hacia el pubis	43522000	NARROW
es-S0004-06142008000100011-1	T14	ENFERMEDAD	4337	4353	absceso en muslo	3507004	EXACT
es-S0004-06142008000100011-1	T15	ENFERMEDAD	942	959	Herida quirúrgica	112633009	EXACT
es-S0004-06142008000100011-1	T16	ENFERMEDAD	3368	3385	herida quirúrgica	112633009	EXACT
es-S0004-06142008000100011-1	T17	ENFERMEDAD	3441	3458	herida quirúrgica	112633009	EXACT
es-S1130-01082006001000017-1	T1	ENFERMEDAD	56	72	hernia umbilical	396347007	EXACT
es-S1130-01082006001000017-1	T2	ENFERMEDAD	86	89	HTA	38341003	EXACT
es-S1130-01082006001000017-1	T3	ENFERMEDAD	597	619	endometriosis de colon	44601009	EXACT
es-S1130-01082006001000017-1	T4	ENFERMEDAD	587	593	lesión	417163006	EXACT
es-S1130-05582009000600006-1	T1	ENFERMEDAD	1234	1260	lesión de células gigantes	443790001	EXACT
es-S1130-05582009000600006-1	T2	ENFERMEDAD	1581	1584	MAV	234141001	EXACT
es-S1130-05582009000600006-1	T3	ENFERMEDAD	2242	2269	malformación arterio-venosa	234141001	EXACT
es-S1130-05582009000600006-1	T4	ENFERMEDAD	1356	1380	sangrado intraoperatorio	213261000	EXACT
es-S1130-05582009000600006-1	T5	ENFERMEDAD	595	601	lesión	417163006	EXACT
es-S0210-56912008000200007-2	T1	ENFERMEDAD	68	81	shock séptico	76571007	EXACT
es-S0210-56912008000200007-2	T2	ENFERMEDAD	149	152	CID	67406007	EXACT
es-S0210-56912008000200007-2	T3	ENFERMEDAD	1393	1404	peritonitis	48661000	EXACT
es-S0004-06142008000700011-1	T1	ENFERMEDAD	709	738	tumor fusiforme de bajo grado	88897007	NARROW
es-S0004-06142008000700011-1	T2	ENFERMEDAD	986	1034	tumor fusiforme del estroma sexual no específico	55342001	NARROW
es-S1139-76322017000100011-1	T1	ENFERMEDAD	49	117	exantema purpúrico palpable en los miembros inferiores y los glúteos	271807003+118937003+609620004	COMPOSITE
es-S1139-76322017000100011-1	T2	ENFERMEDAD	283	299	faringitis aguda	363746003	EXACT
es-S1139-76322017000100011-1	T3	ENFERMEDAD	1398	1450	púrpura de Schönlein-Henoch con afectación articular	191306005	NARROW
es-S1139-76322016000300012-1	T1	ENFERMEDAD	1480	1486	úlcera	429040005	EXACT
es-S1139-76322016000300012-1	T2	ENFERMEDAD	221	265	caries en el segundo molar de leche inferior	80967001	NARROW
es-S1139-76322016000300012-1	T3	ENFERMEDAD	640	646	flemón	299709002	EXACT
es-S1139-76322016000300012-1	T4	ENFERMEDAD	932	959	absceso en borde submaxilar	17133001	EXACT
es-S1139-76322016000300012-1	T5	ENFERMEDAD	502	508	flemón	299709002	EXACT
es-S1139-76322016000300012-1	T6	ENFERMEDAD	514	524	adenopatía	30746006	EXACT
es-S1139-76322016000300012-1	T7	ENFERMEDAD	148	163	flemón dentario	299709002	EXACT
es-S1139-76322016000300012-1	T8	ENFERMEDAD	1659	1667	cicatriz	275322007	EXACT
es-S1139-76322016000300012-1	T9	ENFERMEDAD	1135	1159	lesión cervical ulcerada	118939000	NARROW
es-S1139-76322015000100011-1	T1	ENFERMEDAD	908	933	tartamudeo del desarrollo	39423001	NARROW
es-S1139-76322015000100011-1	T2	ENFERMEDAD	226	245	traumatismo craneal	82271004	EXACT
es-S0210-56912009000600008-1	T1	ENFERMEDAD	70	80	tabaquismo	365982000	EXACT
es-S0210-56912009000600008-1	T2	ENFERMEDAD	83	102	hipercolesterolemia	13644009	EXACT
es-S0210-56912009000600008-1	T3	ENFERMEDAD	118	150	enfermedad coronaria aguda grave	127337006	NARROW
es-S0210-56912009000600008-1	T4	ENFERMEDAD	936	972	obstruccion de la vía aérea superior	68372009	EXACT
es-S0210-56912009000600008-1	T5	ENFERMEDAD	1024	1042	estenosis traqueal	11296007	EXACT
es-S0210-56912009000600008-1	T6	ENFERMEDAD	1115	1153	estenosis traqueal en extremo proximal	11296007	NARROW
es-S0210-56912009000600008-1	T7	ENFERMEDAD	1204	1225	fibrosis peritraqueal	59837008+263756000	COMPOSITE
es-S0210-56912009000600008-1	T8	ENFERMEDAD	1394	1400	lesión	417163006	EXACT
es-S1130-05582008000500006-1	T1	ENFERMEDAD	813	822	epilepsia	84757009	EXACT
es-S1130-05582008000500006-1	T2	ENFERMEDAD	839	858	retraso mental leve	86765009	EXACT
es-S1130-05582008000500006-1	T3	ENFERMEDAD	860	874	hipotiroidismo	40930008	EXACT
es-S1130-05582008000500006-1	T4	ENFERMEDAD	876	901	resistencia a la insulina	763325000	EXACT
es-S1130-05582008000500006-1	T5	ENFERMEDAD	904	919	alergia al yodo	294913003	EXACT
es-S1130-05582008000500006-1	T6	ENFERMEDAD	558	578	QG asociada a un SMR	215617000	EXACT
es-S1130-05582008000500006-1	T7	ENFERMEDAD	1266	1281	lengua fisurada	52368004	EXACT
es-S1130-05582008000500006-1	T8	ENFERMEDAD	1304	1315	macroglosia	25273001	EXACT
es-S1130-05582008000500006-1	T9	ENFERMEDAD	241	244	SMR	37770007	EXACT
es-S1130-05582008000500006-1	T10	ENFERMEDAD	1180	1197	lengua depapilada	59032001	EXACT
S0004-06142006000500002-4	T1	ENFERMEDAD	237	258	hipertensión arterial	38341003	EXACT
S0004-06142006000500002-4	T2	ENFERMEDAD	723	732	hidrocele	26614003	EXACT
S0004-06142006000500002-4	T3	ENFERMEDAD	870	895	orquiepididimitis crónica	10194007+236768005	COMPOSITE
S0004-06142006000500002-4	T4	ENFERMEDAD	1031	1040	hidrocele	26614003	EXACT
S0004-06142006000500002-4	T5	ENFERMEDAD	1459	1513	tumor de células de Leydig con criterios de malignidad	77870005	EXACT
S0004-06142006000500002-4	T6	ENFERMEDAD	2145	2155	metástasis	128462008	EXACT
es-S1130-01082008000900014-1	T1	ENFERMEDAD	34	110	adenocarcinoma medianamente diferenciado implantado sobre esófago de Barrett	721617001	NARROW
es-S1130-01082008000900014-1	T2	ENFERMEDAD	676	709	retención en el conducto gástrico	307227006	EXACT
es-S1130-01082008000900014-1	T3	ENFERMEDAD	715	745	píloro marcadamente estenosado	367403001	EXACT
es-S1130-01082008000900014-1	T4	ENFERMEDAD	211	234	reflujo gastroesofágico	235595009	EXACT
es-S1130-01082008000900014-1	T5	ENFERMEDAD	2144	2155	perforación	36191001	EXACT
es-S1130-01082008000900014-1	T6	ENFERMEDAD	1086	1131	stop casi completo y persistente en el píloro	244815007	NARROW
es-S1130-63432013000400011-2	T1	ENFERMEDAD	21	110	diabetes mellitus tipo 2 de larga evolución secundaria a pancreatitis crónica calcificada	44054006+301009006	COMPOSITE
es-S1130-63432013000400011-2	T2	ENFERMEDAD	490	496	úlcera	429040005	EXACT
es-S1130-63432013000400011-2	T3	ENFERMEDAD	1205	1242	insuficiencia renal crónica agudizada	236433006	EXACT
es-S1130-63432013000400011-2	T4	ENFERMEDAD	1247	1262	sepsis urinaria	721104000	EXACT
es-S1130-63432013000400011-2	T5	ENFERMEDAD	78	110	pancreatitis crónica calcificada	301009006	EXACT
es-S1130-63432013000400011-2	T6	ENFERMEDAD	365	377	malnutrición	248325000	EXACT
es-S1130-63432013000400011-2	T7	ENFERMEDAD	379	406	insuficiencia renal crónica	90688005	EXACT
es-S1130-63432013000400011-2	T8	ENFERMEDAD	127	140	hipoglucemias	302866003	EXACT
es-S1130-63432013000400011-2	T9	ENFERMEDAD	408	430	cetoacidosis diabética	420422005	EXACT
es-S1130-63432013000400011-2	T10	ENFERMEDAD	437	449	úlcera sacra	225562005	EXACT
es-S1130-63432013000400011-2	T11	ENFERMEDAD	212	241	cuadros infecciosos urinarios	68566005	EXACT
es-S1130-63432013000400011-2	T12	ENFERMEDAD	1051	1057	úlcera	429040005	EXACT
es-S1130-63432016000200009-1	T1	ENFERMEDAD	277	303	rinoconjuntivitis alérgica	473460002	EXACT
es-S1130-63432016000200009-1	T2	ENFERMEDAD	401	419	alergia estacional	444316004	EXACT
es-S0004-06142008000500015-1	T1	ENFERMEDAD	1097	1115	formación quística	441457006	EXACT
es-S0004-06142008000500015-1	T2	ENFERMEDAD	581	627	pulpa testicular, contenía una lesión quística	767754009	EXACT
es-S0004-06142008000500015-1	T3	ENFERMEDAD	276	299	tumor sólido testicular	126900000	NARROW
es-S0004-06142008000500015-1	T4	ENFERMEDAD	905	945	formación quística en cordón espermático	118658007	NARROW
es-S0004-06142008000500015-1	T5	ENFERMEDAD	1529	1567	lesión quística del cordón espermático	118658007	NARROW
es-S0004-06142008000500015-1	T6	ENFERMEDAD	1586	1599	espermatocele	49263001	EXACT
es-S0465-546X2009000300008-1	T1	ENFERMEDAD	2242	2262	Tuberculosis Cutánea	66986005	EXACT
es-S0465-546X2009000300008-1	T2	ENFERMEDAD	1734	1758	dermatitis granulomatosa	238673000	EXACT
es-S0465-546X2009000300008-1	T3	ENFERMEDAD	2859	2881	Enfermedad Profesional	115966001	EXACT
es-S0465-546X2009000300008-1	T4	ENFERMEDAD	1184	1202	pápula eritematosa	70831001	NARROW
es-S0465-546X2009000300008-1	T5	ENFERMEDAD	1773	1795	dermatitis tuberculosa	66986005	EXACT
es-S0465-546X2009000300008-1	T6	ENFERMEDAD	2960	2986	enfermedades profesionales	115966001	EXACT
es-S0465-546X2009000300008-1	T7	ENFERMEDAD	1293	1313	adenopatías axilares	127189005	EXACT
es-S0465-546X2009000300008-1	T8	ENFERMEDAD	1600	1624	dermatitis granulomatosa	238673000	EXACT
es-S0465-546X2009000300008-1	T9	ENFERMEDAD	1667	1689	dermatitis tuberculosa	66986005	EXACT
es-S0465-546X2009000300008-1	T10	ENFERMEDAD	334	409	pinchándose en la cara lateral externa de la falange distal del dedo índice	283520007	NARROW
es-S0465-546X2009000300008-1	T11	ENFERMEDAD	1044	1056	tuberculosis	56717001	EXACT
es-S0465-546X2009000300008-1	T12	ENFERMEDAD	111	134	inocula accidentalmente	10850741000119108	EXACT
es-S0465-546X2009000300008-1	T13	ENFERMEDAD	943	954	hepatitis B	66071002	EXACT
es-S0465-546X2009000300008-1	T14	ENFERMEDAD	527	533	herida	416462003	EXACT
es-S0465-546X2009000300008-1	T15	ENFERMEDAD	1371	1377	lesión	417163006	EXACT
es-S0465-546X2009000300008-1	T16	ENFERMEDAD	1413	1419	lesión	417163006	EXACT
es-S0465-546X2009000300008-1	T17	ENFERMEDAD	1547	1553	lesión	417163006	EXACT
S0004-06142006000900006-1	T1	ENFERMEDAD	24	52	patología litiásica compleja	66058000	NARROW
S0004-06142006000900006-1	T2	ENFERMEDAD	193	209	litiasis renales	386103008	EXACT
S0004-06142006000900006-1	T3	ENFERMEDAD	399	416	litiasis ureteral	386104002	EXACT
S0004-06142006000900006-1	T4	ENFERMEDAD	549	582	litiasis de 1 cm en polo inferior	386103008	NARROW
S0004-06142006000900006-1	T5	ENFERMEDAD	298	342	moderada dilatación pielocalicial y ureteral	95576001+371011007	COMPOSITE
es-S1139-76322013000100009-1	T1	ENFERMEDAD	64	95	grave retraso pondero-estatural	444896005	NARROW
es-S1139-76322013000100009-1	T2	ENFERMEDAD	117	149	estrabismo convergente bilateral	16596007	NARROW
es-S1139-76322013000100009-1	T3	ENFERMEDAD	152	170	mamilas invertidas	82231009	EXACT
es-S1139-76322013000100009-1	T4	ENFERMEDAD	276	296	fallo de crecimiento	444896005	EXACT
es-S1139-76322013000100009-1	T5	ENFERMEDAD	888	916	error innato del metabolismo	86095007	EXACT
es-S1139-76322013000100009-1	T6	ENFERMEDAD	918	921	EIM	86095007	EXACT
es-S1139-76322013000100009-1	T7	ENFERMEDAD	1079	1085	sepsis	91302008	EXACT
es-S1139-76322013000100009-1	T8	ENFERMEDAD	1205	1226	hipoplasia cerebelosa	16026008	EXACT
es-S1139-76322013000100009-1	T9	ENFERMEDAD	1276	1340	defecto congénito de la glucosilación de proteínas (CGD) tipo Ia	459063003	EXACT
es-S1139-76322013000100009-1	T10	ENFERMEDAD	1328	1331	CGD	238049009	EXACT
es-S1139-76322013000100009-1	T11	ENFERMEDAD	736	751	hipoalbuminemia	119247004	EXACT
es-S1139-76322013000100009-1	T12	ENFERMEDAD	1095	1107	hipoglucemia	66694000	EXACT
es-S0365-66912008000700008-1	T1	ENFERMEDAD	776	801	síndrome de Miller Fisher	1767005	EXACT
es-S0365-66912008000700008-1	T2	ENFERMEDAD	323	328	gripe	6142004	EXACT
es-S0365-66912008000700008-1	T3	ENFERMEDAD	1526	1542	desmielinización	6118003	EXACT
es-S0365-66912008000700008-1	T4	ENFERMEDAD	1497	1523	lesión ocupante de espacio	56002005	EXACT
es-S0365-66912008000700008-1	T5	ENFERMEDAD	229	237	diplopía	24982008	EXACT
es-S0365-66912008000700008-1	T6	ENFERMEDAD	1908	1916	diplopía	24982008	EXACT
es-S0365-66912008000700008-1	T7	ENFERMEDAD	1310	1318	disfagia	288939007	EXACT
es-S0365-66912008000700008-1	T8	ENFERMEDAD	1299	1307	disfonía	16617009	EXACT
es-S0365-66912008000700008-1	T9	ENFERMEDAD	1281	1297	parálisis facial	280816001	EXACT
es-S0365-66912008000700008-1	T10	ENFERMEDAD	74	86	visión doble	24982008	EXACT
es-S0365-66912008000700008-1	T11	ENFERMEDAD	666	685	diplopia horizontal	24982008	NARROW
